iteration,objective,k_error,q00,q11,q22,q33
257,2.9328860755930956e-05,0.005415612685184471,9.978399945614168,9.978399943831707,1.0172636256738654,1.0172636264516572
258,2.821412988723836e-05,0.005311697458180234,9.978813502124861,9.978813500879607,1.016931429282856,1.0169314308806192
259,2.7141787684556947e-05,0.005209778084002902,9.979219138235282,9.979219137248391,1.0166056344573653,1.0166056359236357
260,2.611021942693955e-05,0.005109815987581113,9.97961700763301,9.979617006872783,1.0162861187027215,1.0162861189968369
261,2.5117874181551464e-05,0.005011773556491899,9.980007258007653,9.980007257549548,1.0159727586397025,1.0159727589418999
262,2.416325970937011e-05,0.004915613869026951,9.980390036764607,9.980390035482241,1.0156654367215159,1.0156654376604166
263,2.324493943627973e-05,0.004821300595926345,9.980765486690007,9.980765485764936,1.0153640369093526,1.015364038041067
264,2.2361534451457443e-05,0.004728798415185135,9.981133748618152,9.98113374719663,1.0150684455605876,1.0150684466964175
265,2.1511716193890985e-05,0.0046380724653557305,9.981494959437253,9.981494957271652,1.0147785494440287,1.014778550765492
266,2.069420561318638e-05,0.0045490884376088335,9.98184925426987,9.981849251833658,1.0144942382430677,1.0144942392007146
267,1.9907775164300188e-05,0.004461812990735961,9.982196765364005,9.982196763117164,1.0142154045222378,1.0142154057461739
268,1.9151242144448515e-05,0.004376213219719592,9.98253762356355,9.982537621755359,1.0139419433006984,1.01394194503987
269,1.8423468828084935e-05,0.004292256845539993,9.98287195755227,9.982871955215643,1.0136737516535224,1.013673753215945
270,1.772336191049311e-05,0.0042099123400010496,9.9831998900821,9.983199888194383,1.013410726289617,1.0134107281376001
271,1.7049869541853525e-05,0.004129148767222311,9.983521544987532,9.98352154324251,1.013152768897483,1.0131527710164654
272,1.6401978138953834e-05,0.004049935572197888,9.983837043069746,9.983837041061427,1.01289978123022,1.012899783099633
273,1.5778714209254553e-05,0.003972242969564495,9.984146501486588,9.98414649910964,1.0126516663073597,1.0126516683124422
274,1.5179142296312278e-05,0.0038960418755850505,9.9844500353582,9.984450033587493,1.0124083315502104,1.0124083335083907
275,1.4602360421691976e-05,0.003821303497720637,9.984747758782785,9.984747757653444,1.012169684095719,1.0121696854764457
276,1.4047502198528529e-05,0.0037479997596756233,9.985039783860747,9.985039782679776,1.0119356340024266,1.0119356350483129
277,1.3513734585590735e-05,0.0036761031793994484,9.985326218144895,9.985326216756876,1.0117060914744833,1.011706092813042
278,1.3000254798232468e-05,0.003605586609448242,9.985607169193916,9.985607168115747,1.0114809701094083,1.0114809715962578
279,1.2506291425821267e-05,0.0035364235359783007,9.985882742663913,9.985882741329972,1.0112601852363952,1.0112601858824564
280,1.203110246406278e-05,0.003468587964008233,9.986153040965615,9.986153040164233,1.0110436526625681,1.011043653075719
281,1.1573974163001272e-05,0.0034020544032982883,9.986418165712777,9.986418164816975,1.0108312907076844,1.0108312908447918
282,1.1134219446802319e-05,0.0033367977833249525,9.98667821514481,9.98667821426083,1.0106230179462408,1.0106230176903879
283,1.0711178331221243e-05,0.0032727936585158013,9.986933286982941,9.98693328619807,1.010418756640728,1.0104187564046019
284,1.030421456743077e-05,0.0032100178453445967,9.987183476652014,9.987183476095488,1.010218428659868,1.0102184287596119
285,9.912716824781764e-06,0.0031484467320858018,9.987428878240756,9.98742887722669,1.0100219587279118,1.0100219586066166
286,9.536098080928353e-06,0.003088057331224333,9.987669581680528,9.987669580537432,1.0098292715626973,1.009829271875441
287,9.17379177072053e-06,0.0030288267977420778,9.987905677877848,9.987905676781573,1.0096402947118408,1.0096402949637915
288,8.825254291706525e-06,0.002970732955300177,9.988137255210058,9.988137253778433,1.0094549569754132,1.0094549571104572
289,8.489961969118725e-06,0.0029137539307770525,9.988364399380306,9.988364398458984,1.0092731875334364,1.0092731876548746
290,8.167411058442184e-06,0.0028578682717092093,9.988587196138607,9.988587195371144,1.0090949176569515,1.0090949177940114
291,7.857117754101972e-06,0.0028030550751103646,9.988805728339578,9.988805727660932,1.0089200804073848,1.0089200805364862
292,7.558615781935856e-06,0.0027492936878289044,9.98902007764029,9.989020076571423,1.008748608891073,1.0087486090358264
293,7.271456933695549e-06,0.0026965639124069633,9.989230323806902,9.989230322845447,1.008580438571304,1.0085804385472628
294,6.995209914883878e-06,0.002644845915149667,9.989436545559244,9.989436543937657,1.0084155046651941,1.0084155050714596
295,6.729460066300297e-06,0.0025941202875542023,9.989638820370711,9.98963881842256,1.0082537468736124,1.0082537469366544
296,6.473808172270112e-06,0.0025443679317799367,9.989837222848063,9.989837221473888,1.0080951022749285,1.0080951023021822
297,6.227870645504087e-06,0.002495570204483153,9.99003182757042,9.990031826547861,1.0079395110495835,1.0079395114735465
298,5.991278231006286e-06,0.0024477087716896157,9.990222707401985,9.990222706403452,1.0077869150373582,1.0077869151284882
299,5.76367576617162e-06,0.0024007656624859537,9.990409933864232,9.990409932666148,1.0076372563232685,1.0076372565407605
300,5.544721238028182e-06,0.0023547231765173975,9.990593576538327,9.99059357524761,1.0074904777358051,1.0074904780721454
301,5.334086434791317e-06,0.0023095641222514946,9.990773703342843,9.990773702370248,1.0073465242059183,1.0073465241077137
302,5.1314547466546284e-06,0.002265271450986532,9.990950382334526,9.990950381167096,1.0072053406093189,1.0072053402233547
303,4.936521951799564e-06,0.0022218285153898726,9.991123680034338,9.991123678647336,1.007066874231549,1.0070668740793816
304,4.748995714540688e-06,0.0021792190607051623,9.99129366019731,9.991293658629152,1.0069310723121794,1.0069310723260554
305,4.56859437731318e-06,0.002137427046079744,9.991460386682,9.991460384889336,1.0067978835359435,1.006797883743892
306,4.39504722010905e-06,0.002096436791345985,9.991623921541146,9.991623920040972,1.0066672578988787,1.0066672579872853
307,4.228093795946825e-06,0.0020562329138370545,9.991784325937285,9.991784324653377,1.0065391455735904,1.0065391457097643
308,4.067483417390194e-06,0.0020168002918956045,9.99194166027488,9.991941658923952,1.006413498720445,1.0064134984427173
309,3.912975138088142e-06,0.001978124146278019,9.992095982363328,9.992095981139144,1.0062902686860404,1.0062902684739299
310,3.7643372246558873e-06,0.0019401899970507752,9.992247349438738,9.992247348665341,1.0061694091774542,1.0061694087484698
311,3.621346235479129e-06,0.001902983508987697,9.992395819724187,9.992395818732666,1.0060508749943269,1.0060508745650427
312,3.4837876207600503e-06,0.0018664907234594152,9.992541448068586,9.992541446932421,1.005934621163615,1.0059346208671769
313,3.351455181427918e-06,0.0018306980038848347,9.992684288186435,9.9926842873698,1.0058206037346502,1.005820603554551
314,3.224150277665824e-06,0.0017955919017599248,9.992824393924067,9.992824393025757,1.0057087796191782,1.0057087794972412
315,3.1016816891792473e-06,0.001761159189051134,9.992961817681133,9.992961816830807,1.0055991065380674,1.0055991064942142
316,2.983865759689378e-06,0.0017273869745049538,9.993096610485086,9.99309660978219,1.0054915429976918,1.005491542915059
317,2.87052573646202e-06,0.0016942625937150415,9.993228822744982,9.993228822015773,1.0053860482789354,1.005386048213073
318,2.761491281927078e-06,0.0016617735350904703,9.993358504224705,9.993358503253326,1.005282582244281,1.005282582433186
319,2.6565991602256534e-06,0.001629907715248214,9.993485702753564,9.993485701890908,1.0051811066763405,1.0051811066190943
320,2.5556916899186324e-06,0.0015986530861693015,9.993610466278511,9.993610465909939,1.0050815826952515,1.0050815826868287
321,2.458617750663152e-06,0.0015679980072255042,9.993732841064855,9.993732840683366,1.0049839726303342,1.0049839726211272
322,2.365231467647726e-06,0.0015379309047053207,9.993852873017424,9.993852872771821,1.0048882397602517,1.004888239596009
323,2.2753927495078684e-06,0.0015084405024752775,9.993970607061863,9.993970606808748,1.0047943478263204,1.0047943475434702
324,2.188966815985074e-06,0.0014795157369845964,9.994086087270475,9.994086087017724,1.0047022615584869,1.0047022613120284
325,2.1058240038160275e-06,0.0014511457555380256,9.99419935618353,9.994199356089506,1.004611945712922,1.004611945317651
326,2.025839606559939e-06,0.0014233199241772522,9.994310456459951,9.994310456414286,1.00452336630747,1.0045233660681243
327,1.9488936034000086e-06,0.001396027794637345,9.994419429989268,9.994419429942724,1.0044364906526584,1.0044364903212066
328,1.874870457327287e-06,0.001369259090649862,9.994526317010838,9.9945263167049,1.0043512848053018,1.0043512843949016
329,1.8036592224712481e-06,0.001343003805829026,9.99463115744858,9.9946311572434,1.0042677172749745,1.0042677168400136
330,1.7351531037425918e-06,0.001317252103335801,9.99473399054024,9.99473399034083,1.0041857565321128,1.004185755950041
331,1.6692492222635315e-06,0.001291994281049081,9.994834854715034,9.994834854505584,1.0041053712481918,1.0041053706560825
332,1.6058487037772477e-06,0.0012672208583263014,9.994933787977562,9.994933787791474,1.0040265315747587,1.0040265309466712
333,1.5448565603459064e-06,0.0012429225882354487,9.995030826903069,9.995030826526623,1.0039492074871064,1.003949206844624
334,1.4861811971811642e-06,0.0012190903154324392,9.995126007646576,9.995126007154514,1.0038733695266233,1.0038733689186095
335,1.4297346482964458e-06,0.0011957151200417454,9.995219365968726,9.995219365366705,1.0037989894542116,1.0037989889510892
336,1.3754321706558182e-06,0.0011727882036650173,9.995310936608861,9.995310936109727,1.0037260388805644,1.003726038631041
337,1.3231923808944039e-06,0.0011503009957808453,9.995400754020103,9.995400753418677,1.00365449074933,1.0036544905561058
338,1.2729368890098086e-06,0.0011282450482983778,9.995488851390107,9.995488850837642,1.0035843177827601,1.0035843173368317
339,1.2245903093231913e-06,0.0011066120861996723,9.995575261994663,9.99557526134097,1.0035154934885293,1.0035154930370658
340,1.1780801434017535e-06,0.001085394003761654,9.9956600177509,9.995660017281374,1.0034479920099446,1.0034479913600292
341,1.1333365958341518e-06,0.001064582827136598,9.995743150763523,9.995743150372565,1.0033817877874758,1.003381787317773
342,1.0902925487909187e-06,0.0010441707469522974,9.995824692007059,9.995824691438898,1.003316855950189,1.0033168553877747
343,1.0488834874286776e-06,0.0010241501293407514,9.995904671635731,9.995904671197838,1.0032531718874693,1.0032531714972828
344,1.0090472398911957e-06,0.0010045134344005538,9.995983119760375,9.995983119288379,1.0031907116428973,1.003190711048865
345,9.707240876616027e-07,0.0009852533114187451,9.996060065746654,9.996060065169118,1.0031294515974565,1.0031294510503876
346,9.338566055200106e-07,0.0009663625642169768,9.996135538060436,9.996135537505136,1.0030693687956986,1.0030693682459675
347,8.983894753579251e-07,0.0009478340969589167,9.996209564961612,9.99620956446853,1.0030104404146365,1.0030104400159725
348,8.642693980610721e-07,0.0009296609048793394,9.996282174480946,9.996282174142387,1.0029526443851944,1.0029526440849912
349,8.31445313623769e-07,0.0009118362318002992,9.996353393326157,9.99635339300654,1.0028959587788158,1.0028959584220756
350,7.998679761325331e-07,0.0008943533843691391,9.99642324830268,9.996423248188512,1.0028403624330575,1.0028403622156483
351,7.694900150606737e-07,0.0008772057997190133,9.996491765437206,9.996491765335533,1.0027858341628433,1.0027858339536002
352,7.402658253646635e-07,0.0008603870206858443,9.996558970515864,9.996558970438242,1.0027323534643509,1.0027323533269348
353,7.121516236377511e-07,0.0008438907652283862,9.996624888520266,9.996624888387736,1.0026799002679763,1.0026799000548394
354,6.851052344642081e-07,0.00082771083988565,9.996689544076851,9.99668954404125,1.002628454747708,1.002628454580718
355,6.590860953839949e-07,0.0008118411762062792,9.996752961615096,9.996752961524727,1.0025779977893228,1.0025779975312448
356,6.340551864051052e-07,0.00079627582306956,9.996815164442586,9.996815164331931,1.00252850989154,1.002528509617057
357,6.099749862014267e-07,0.0007810089539828764,9.996876176018521,9.996876175787545,1.0024799727699276,1.0024799723719664
358,5.868093867256423e-07,0.0007660348469395125,9.996936018869626,9.996936018673765,1.0024323677521703,1.002432367560996
359,5.645236052868016e-07,0.00075134785904187,9.996994715823952,9.996994715729029,1.0023856774613005,1.0023856772956734
360,5.43084263826347e-07,0.0007369425105300595,9.997052288500477,9.99705228836308,1.0023398839039785,1.0023398837675987
361,5.224592165706713e-07,0.0007228134037015856,9.997108758517248,9.997108758393772,1.0022949700923383,1.0022949700386259
362,5.026174870929749e-07,0.000708955208100607,9.997164146844883,9.997164146770283,1.0022509187516966,1.0022509186324293
363,4.835293475427814e-07,0.0006953627452939805,9.997218474474696,9.997218474340691,1.0022077136117453,1.0022077134826965
364,4.6516617648568517e-07,0.0006820309204762532,9.997271761533133,9.997271761357297,1.0021653382943387,1.0021653381555864
365,4.4750043557906036e-07,0.0006689547335799787,9.997324027876179,9.99732402766257,1.0021237767225735,1.0021237766121989
366,4.305056310318822e-07,0.0006561292792063788,9.997375293162936,9.997375292914885,1.002083013349936,1.002083013362073
367,4.1415627781467946e-07,0.000643549747738805,9.997425576477262,9.997425576299086,1.0020430328487577,1.002043032945467
368,3.98427864837743e-07,0.0006312114264157003,9.997474896744217,9.997474896517728,1.00200382019184,1.0020038203882988
369,3.832968146445539e-07,0.0006191096951627828,9.997523272190183,9.997523272024736,1.0019653605955476,1.0019653607963444
370,3.6874042821596637e-07,0.0006072400087411619,9.997570721036375,9.997570720917697,1.0019276395606938,1.0019276397668135
371,3.5473686616568025e-07,0.0005955979064483691,9.997617261012978,9.997617261018743,1.0018906428441912,1.0018906430660959
372,3.4126516038078245e-07,0.000584179048221333,9.997662909463054,9.997662909540956,1.0018543566066023,1.0018543567755156
373,3.283050828697582e-07,0.0005729791295237186,9.997707683546015,9.997707683720638,1.001818767049038,1.0018187673244077
374,3.1583720665715635e-07,0.0005619939560681736,9.99775160017187,9.997751600264255,1.0017838610413003,1.0017838613073895
375,3.038428444691924e-07,0.0005512194159036784,9.997794675373369,9.997794675449725,1.0017496251132971,1.0017496253454086
376,2.923040062716587e-07,0.0005406514646902001,9.99783692554103,9.997836925582021,1.0017160466170154,1.0017160468524324
377,2.812033976118606e-07,0.000530286146916795,9.997878366420245,9.99787836639959,1.0016831129208834,1.0016831131550274
378,2.7052438208136183e-07,0.0005201195844047422,9.997919013348426,9.997919013336066,1.0016508115569545,1.001650811779057
379,2.6025092854385534e-07,0.0005101479477013068,9.997958881645822,9.99795888165481,1.0016191303318072,1.0016191305495854
380,2.5036763343104604e-07,0.0005003674983759897,9.997997986250546,9.997997986250375,1.0015880573129101,1.0015880575724896
381,2.408597035973982e-07,0.0004907745955093827,9.998036341669279,9.998036341653945,1.0015575809550061,1.0015575811674189
382,2.317128503230714e-07,0.0004813656098259112,9.99807396240995,9.998073962414637,1.0015276896684948,1.0015276899222973
383,2.2291336766087667e-07,0.00047213702212480294,9.998110862490282,9.998110862451815,1.0014983722244717,1.0014983724540105
384,2.1444807463876146e-07,0.000463085385904977,9.99814705559475,9.998147055517794,1.001469617552507,1.0014696177778495
385,2.063042700150356e-07,0.0004542072985048078,9.998182555392532,9.998182555316102,1.0014414149994133,1.0014414151480542
386,1.984697503914406e-07,0.0004454994392717466,9.99821737506067,9.998217374956734,1.001413753785754,1.0014137539075159
387,1.9093276405223514e-07,0.00043695853813861466,9.998251527716445,9.998251527578837,1.0013866235979623,1.0013866237394016
388,1.8368200755340478e-07,0.0004285813896489263,9.998285026047157,9.998285025949361,1.0013600141789398,1.0013600143080377
389,1.7670662021596256e-07,0.0004203648655822255,9.998317882683072,9.998317882533053,1.0013339156720813,1.0013339157056307
390,1.6999613728151106e-07,0.0004123058783009418,9.998350109820764,9.998350109659338,1.0013083180600222,1.001308318123832
391,1.6354049430779252e-07,0.00040440140245527406,9.99838171959429,9.998381719394983,1.0012832118270174,1.0012832118776014
392,1.573300200763692e-07,0.0003966484842733792,9.998412723705773,9.998412723454278,1.0012585874317597,1.0012585874779956
393,1.513553976119554e-07,0.000389044210356555,9.99844313382971,9.998443133610726,1.001234435720223,1.0012344357724576
394,1.456076712166279e-07,0.000381585732459467,9.998472961354402,9.998472961138619,1.0012107475785759,1.0012107476326388
395,1.4007822911437206e-07,0.00037427026212934965,9.99850221732536,9.998502217119299,1.0011875140125375,1.0011875141240116
396,1.3475877627426242e-07,0.00036709505073517735,9.998530912804725,9.998530912602892,1.0011647264375232,1.0011647265329775
397,1.2964133443185904e-07,0.0003600574043563874,9.998559058567182,9.998559058401462,1.00114237628579,1.0011423763793734
398,1.2471823474485157e-07,0.00035315468954107284,9.998586665080376,9.9985866649237,1.0011204550955801,1.0011204551605244
399,1.199820962208016e-07,0.00034638431867046413,9.998613742708333,9.99861374252769,1.0010989546576643,1.0010989546885871
400,1.1542581669762801e-07,0.00033974375152109567,9.998640301520219,9.998640301385556,1.001077866812747,1.0010778668927676
401,1.1104257009912005e-07,0.00033323050595514216,9.998666351492325,9.99866635131098,1.0010571836999786,1.0010571837909763
402,1.0682578346294351e-07,0.0003268421384444538,9.998691902326605,9.998691902117876,1.0010368975417254,1.0010368976091013
403,1.0276913581965004e-07,0.0003205762558575573,9.998716963582016,9.998716963355523,1.0010170006877748,1.0010170007566572
404,9.886654105899956e-08,0.00031443050274901693,9.998741544647027,9.998741544429315,1.0009974856492605,1.0009974857071164
405,9.511215137609375e-08,0.0003084025800412405,9.99876565473527,9.998765654519351,1.0009783451290497,1.000978345162905
406,9.150033568920336e-08,0.0003024902241217117,9.998789302848753,9.99878930266673,1.000959571880333,1.0009595719147897
407,8.802568289456929e-08,0.0002966912248358035,9.99881249791446,9.998812497715518,1.000941158975724,1.0009411589774095
408,8.468297974215872e-08,0.0002910034015989482,9.998835248561056,9.998835248305634,1.0009230993505578,1.0009230993453397
409,8.146721904391e-08,0.00028542462935757663,9.99885756329293,9.998857563014868,1.0009053863187898,1.000905386317153
410,7.837357957926997e-08,0.00027995281670179704,9.998879450445173,9.998879450167351,1.0008880131913873,1.000888013215891
411,7.539742266029608e-08,0.0002745859112560149,9.998900918177025,9.998900917931445,1.0008709734238863,1.0008709734363264
412,7.253428504433332e-08,0.0002693218985606876,9.998921974591491,9.998921974359344,1.0008542606251478,1.0008542606334379
413,6.977987975641543e-08,0.00026415881540545915,9.998942627523164,9.99894262732355,1.00083786858322,1.0008378685562567
414,6.713007033206853e-08,0.0002590947130531006,9.998962884727788,9.998962884534809,1.0008217910208386,1.000821790951175
415,6.458088797587161e-08,0.0002541277001349353,9.998982753807534,9.998982753607198,1.000806021970726,1.0008060218889585
416,6.212851213234839e-08,0.00024925591694551283,9.999002242158037,9.999002241936633,1.000790555499621,1.0007905553862553
417,5.976926679390332e-08,0.0002444775384240919,9.999021357024322,9.999021356806297,1.0007753857387767,1.0007753856307793
418,5.7499613259280846e-08,0.00023979076975413555,9.999040105646053,9.99904010542841,1.0007605070712888,1.0007605069624794
419,5.531614888896621e-08,0.00023519385385032112,9.999058495037751,9.999058494815108,1.000745913899203,1.0007459137926298
420,5.32156026460337e-08,0.00023068507243866843,9.999076532004937,9.999076531776684,1.0007316006676688,1.000731600590939
421,5.119482388972208e-08,0.0002262627319947368,9.999094223372712,9.999094223173127,1.0007175621204087,1.0007175620447712
422,4.925078423288736e-08,0.00022192517710455334,9.999111575720299,9.999111575538278,1.0007037929039264,1.0007037928254259
423,4.738056816777792e-08,0.00021767077931541,9.999128595565391,9.999128595382171,1.000690287849839,1.0006902877658665
424,4.558137358867931e-08,0.00021349794750460553,9.999145289247725,9.99914528907275,1.0006770419068922,1.0006770417873125
425,4.385050280478537e-08,0.00020940511647231873,9.999161663038008,9.999161662861784,1.000664050062112,1.0006640499636403
426,4.218536121409379e-08,0.0002053907525038403,9.999177723074467,9.999177722916434,1.0006513075060501,1.000651307418689
427,4.058345332904717e-08,0.00020145335273717132,9.999193475348228,9.999193475161825,1.0006388093950431,1.0006388093089793
428,3.904237734429345e-08,0.000197591440463127,9.999208925758422,9.999208925579074,1.0006265510710608,1.000626551010739
429,3.75598225527304e-08,0.0001938035669246838,9.999224080063309,9.99922407992672,1.0006145279163572,1.0006145278431813
430,3.613356573884504e-08,0.00019008831036874688,9.999238944002673,9.999238943890006,1.0006027354326434,1.0006027353467466
431,3.476147263555295e-08,0.00018644428828889598,9.999253523083699,9.999253522977154,1.0005911692139124,1.000591169088847
432,3.344148030237403e-08,0.00018287011866998398,9.999267822847582,9.999267822750243,1.0005798248622888,1.0005798247606632
433,3.217161608277857e-08,0.00017936447831936673,9.999281848517002,9.999281848430648,1.0005686981126043,1.0005686980378041
434,3.094997341347543e-08,0.0001759260452959579,9.99929560541148,9.99929560535848,1.000557784832874,1.0005577847674516
435,2.9774721088549136e-08,0.0001725535310810797,9.9993090987254,9.999309098633857,1.0005470809155856,1.0005470808620458
436,2.8644098928246638e-08,0.00016924567624682953,9.999322333402393,9.999322333332852,1.000536582340142,1.000536582271726
437,2.7556409031217595e-08,0.00016600123201716786,9.999335314506814,9.999335314422874,1.0005262851592074,1.0005262850757148
438,2.6510024348302223e-08,0.00016281899259085907,9.999348046766665,9.999348046694578,1.000516185425478,1.0005161853854878
439,2.550337512887136e-08,0.0001596977618154724,9.99936053507037,9.99936053497043,1.000506279503783,1.0005062794369448
440,2.4534952521137728e-08,0.00015663637036505198,9.999372784019169,9.999372783922777,1.0004965635673015,1.0004965635227787
441,2.3603304588943577e-08,0.00015363367010178328,9.99938479823599,9.999384798154553,1.0004870340312735,1.0004870339913061
442,2.2707034869203198e-08,0.00015068853595812522,9.99939658220562,9.999396582128343,1.000477687282171,1.0004776872458645
443,2.184480068755252e-08,0.0001477998670078986,9.999408140335927,9.99940814024724,1.000468519813975,1.000468519801472
444,2.101530736945231e-08,0.00014496657328312728,9.99941947698101,9.99941947689959,1.0004595281861595,1.0004595282141298
445,2.0217313151024822e-08,0.00014218759844313015,9.999430596381945,9.999430596291091,1.000450709057662,1.000450709108678
446,1.9449622248407775e-08,0.00013946190249816532,9.99944150267994,9.999441502579662,1.0004420591211223,1.000442059162734
447,1.871108266524089e-08,0.00013678845954699867,9.999452199951548,9.999452199859945,1.0004335750843998,1.0004335751131255
448,1.8000588630285774e-08,0.00013416627232760764,9.999462692165668,9.999462692097246,1.0004252537433806,1.000425253767307
449,1.7317074210952195e-08,0.00013159435478375276,9.999472983322905,9.999472983259807,1.0004170920200535,1.0004170920468047
450,1.6659514753850312e-08,0.00012907174266217337,9.999483077268357,9.99948307720755,1.0004090868495974,1.0004090868905238
451,1.602692521034871e-08,0.00012659749290704262,9.999492977741127,9.999492977698594,1.0004012352135279,1.0004012352596567
452,1.5418357631864917e-08,0.0001241706794370753,9.999502688480089,9.999502688444817,1.0003935341880472,1.0003935342556303
453,1.4832899006313523e-08,0.00012179038963035435,9.999512213118923,9.999512213081676,1.0003859808720013,1.0003859809409945
454,1.4269672323240243e-08,0.00011945573373949131,9.999521555211901,9.99952155518878,1.0003785724447884,1.0003785725138512
455,1.3727833468860197e-08,0.0001171658374649377,9.999530718250066,9.99953071822894,1.0003713060976087,1.0003713061704065
456,1.3206569695245555e-08,0.0001149198403029066,9.999539705690214,9.99953970567448,1.0003641791277822,1.0003641792113704
457,1.2705099758022666e-08,0.00011271690094223966,9.999548520883216,9.999548520878665,1.0003571888737872,1.0003571889268987
458,1.22226720796513e-08,0.00011055619421656708,9.999557167134274,9.999557167126898,1.0003503326687886,1.0003503327237182
459,1.175856328798729e-08,0.00010843690925135818,9.999565647691362,9.999565647670298,1.0003436079746137,1.000343608014253
460,1.1312078797044822e-08,0.00010635825683530557,9.999573965665395,9.999573965652534,1.000337012216313,1.0003370122764053
461,1.0882548136426733e-08,0.00010431945233956481,9.999582124240142,9.999582124238135,1.0003305429815592,1.0003305430395022
462,1.0469328509312449e-08,0.00010231973665580091,9.999590126444248,9.999590126431372,1.0003241978202224,1.000324197880489
463,1.0071799614305974e-08,0.0001003583559765004,9.999597975273925,9.999597975275613,1.000317974356116,1.0003179743979014
464,9.689366472497093e-09,9.84345796582537e-05,9.99960567367324,9.999605673683654,1.0003118702561749,1.0003118703036282
465,9.321454754173138e-09,9.654768124700425e-05,9.999613224536397,9.9996132245496,1.0003058832206473,1.0003058832538705
466,8.967513520994976e-09,9.469695623933738e-05,9.999620630671924,9.999620630690908,1.0003000109845743,1.0003000110256977
467,8.627012594522821e-09,9.288171291768267e-05,9.999627894866887,9.999627894885545,1.0002942513875233,1.000294251429599
468,8.299441404863209e-09,9.110127005076937e-05,9.999635019834766,9.999635019851802,1.0002886022502417,1.0002886022917634
469,7.984308851724444e-09,8.935495986079588e-05,9.999642008267035,9.999642008265095,1.0002830614648397,1.0002830615182756
470,7.68114300302233e-09,8.764213029714835e-05,9.999648862730615,9.999648862730824,1.000277626944438,1.000277626996333
471,7.3894885130858825e-09,8.596213418177729e-05,9.999655585820541,9.99965558582409,1.0002722966301032,1.000272296665641
472,7.1089092091072984e-09,8.431434758750907e-05,9.999662180046258,9.999662180040602,1.0002670685308817,1.0002670685683746
473,6.838984168508899e-09,8.269815093766546e-05,9.999668647882942,9.99966864788432,1.0002619407056694,1.0002619407445719
474,6.579308710875744e-09,8.111293799928433e-05,9.999674991762262,9.999674991770002,1.000256911242355,1.0002569112557493
475,6.3294937133804126e-09,7.955811532069128e-05,9.999681214040283,9.999681214053652,1.0002519782046495,1.000251978217039
476,6.089164440897871e-09,7.803309836792251e-05,9.999687317070794,9.999687317083344,1.0002471397670147,1.0002471397810255
477,5.857961180050871e-09,7.653731887158624e-05,9.999693303114793,9.999693303134036,1.0002423941232512,1.0002423941302425
478,5.635537121273908e-09,7.5070214607885e-05,9.999699174425984,9.999699174451292,1.0002377394810729,1.0002377394852748
479,5.42155918931177e-09,7.363123786350308e-05,9.999704933201931,9.99970493323537,1.000233174120423,1.0002331741134187
480,5.215706236636347e-09,7.221984655644422e-05,9.999710581601311,9.999710581643393,1.0002286962959688,1.0002286962865288
481,5.017669699873385e-09,7.083551157345718e-05,9.999716121765251,9.999716121804338,1.0002243043594459,1.0002243043512118
482,4.827152929026191e-09,6.94777153411523e-05,9.999721555722768,9.999721555758494,1.000219996614519,1.0002199966113667
483,4.6438706251794814e-09,6.814595090817563e-05,9.999726885534674,9.999726885557568,1.000215771494556,1.0002157715015532
484,4.467548061513012e-09,6.683971919085996e-05,9.999732113166894,9.999732113185171,1.000211627391711,1.0002116273938921
485,4.297920626419931e-09,6.555852825086856e-05,9.999737240602913,9.999737240617359,1.0002075627496225,1.0002075627541749
486,4.134734122301268e-09,6.430189827914312e-05,9.999742269759127,9.999742269790243,1.000203576063742,1.0002035760635986
487,3.977744301723099e-09,6.30693610378534e-05,9.999747202513948,9.999747202545262,1.0001996658288193,1.000199665812489
488,3.8267153364419865e-09,6.186045050306364e-05,9.99975204074469,9.999752040771728,1.0001958305797607,1.0001958305628882
489,3.6814211660260795e-09,6.067471603580918e-05,9.999756786234531,9.999756786266808,1.0001920688770785,1.0001920688602766
490,3.541644123109749e-09,5.951171416712636e-05,9.999761440753884,9.999761440787076,1.0001883792937558,1.00018837928229
491,3.4071745848717696e-09,5.8371008085108227e-05,9.999766006069976,9.999766006093642,1.0001847604712528,1.0001847604629324
492,3.2778109558835477e-09,5.725216987925914e-05,9.999770483886763,9.99977048390243,1.00018121105378,1.0001812110379564
493,3.153359373360324e-09,5.6154780503179995e-05,9.999774875869589,9.999774875883114,1.0001777296860679,1.0001777296757086
494,3.0336334745674477e-09,5.507843021153969e-05,9.999779183658482,9.999779183675022,1.0001743150776519,1.000174315069599
495,2.9184536919208814e-09,5.4022714592297945e-05,9.999783408873324,9.999783408885879,1.0001709659377875,1.0001709659269375
496,2.8076473938664706e-09,5.2987238028288194e-05,9.999787553095988,9.999787553115604,1.0001676810192919,1.0001676810052718
497,2.7010485101596898e-09,5.197161254146045e-05,9.999791617898984,9.999791617914077,1.0001644591047778,1.0001644590883991
498,2.598497237247756e-09,5.0975457204891804e-05,9.999795604781706,9.999795604798663,1.000161298962657,1.000161298944999
499,2.499839898781421e-09,4.999839896218099e-05,9.99979951524633,9.999799515263799,1.0001581994147126,1.0001581994003392
500,2.404928710691343e-09,4.904007249883857e-05,9.999803350754453,9.999803350768651,1.0001551593035933,1.0001551592908815
501,2.31362135793808e-09,4.810011806573951e-05,9.999807112737475,9.999807112751437,1.000152177477668,1.0001521774667574
