t,q1,q2,dq1,dq2,ddq1,ddq2
1944.49,0.5000000230387365,-0.6000000143369733,-4.980044154834218e-14,5.494563137808939e-14,-1.0408340855870309e-15,2.879640970124119e-14
1944.5,0.5000000230387365,-0.6000000143369733,-4.984901380566953e-14,5.4931753590281573e-14,-4.8572257327394775e-15,-1.3877787807827079e-15
1944.51,0.5000000230387365,-0.6000000143369733,-4.976227763187069e-14,5.4806853500011243e-14,8.673617379891924e-15,-1.249000902704437e-14
1944.51,0.5000000230387365,-0.6000000143369733,-4.976227763187069e-14,5.4806853500011243e-14,8.673617379891924e-15,-1.249000902704437e-14
1944.52,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.481379239391515e-14,-7.97972798950057e-15,6.938893903913539e-16
1944.53,0.5000000230387365,-0.6000000143369733,-4.983166657090976e-14,5.5028898104936275e-14,1.0408340855870309e-15,2.1510571102131972e-14
1944.54,0.5000000230387365,-0.6000000143369733,-4.984901380566953e-14,5.498726474151283e-14,-1.7347234759783848e-15,-4.1633363423481236e-15
1944.55,0.5000000230387365,-0.6000000143369733,-4.9855952699573436e-14,5.4799914606107336e-14,-6.938893903913539e-16,-1.8735013540566556e-14
1944.56,0.5000000230387365,-0.6000000143369733,-4.986289159347734e-14,5.482073128781906e-14,-6.938893903913539e-16,2.0816681711740618e-15
1944.56,0.5000000230387365,-0.6000000143369733,-4.986289159347734e-14,5.482073128781906e-14,-6.938893903913539e-16,2.0816681711740618e-15
1944.57,0.5000000230387365,-0.6000000143369733,-4.974493039711092e-14,5.508093980921558e-14,1.1796119636653017e-14,2.6020852139675772e-14
1944.58,0.5000000230387365,-0.6000000143369733,-4.982819712395781e-14,5.497685640065697e-14,-8.326672684696247e-15,-1.0408340855870309e-14
1944.59,0.5000000230387365,-0.6000000143369733,-4.985942214652539e-14,5.4886650779906176e-14,-3.1225022567610927e-15,-9.020562075087601e-15
1944.59,0.5000000230387365,-0.6000000143369733,-4.985942214652539e-14,5.4886650779906176e-14,-3.1225022567610927e-15,-9.020562075087601e-15
1944.6,0.5000000230387365,-0.6000000143369733,-4.9824727677005853e-14,5.484154796953078e-14,3.4694469519567696e-15,-4.5102810375438005e-15
1944.61,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.489705912076204e-14,-1.7347234759783848e-15,5.5511151231308314e-15
1944.62,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.481379239391515e-14,0.0,-8.326672684696247e-15
1944.62,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.481379239391515e-14,0.0,-8.326672684696247e-15
1944.63,0.5000000230387365,-0.6000000143369733,-4.983166657090976e-14,5.494910082504134e-14,1.040834085563365e-15,1.3530843112323746e-14
1944.64,0.5000000230387365,-0.6000000143369733,-4.985942214652539e-14,5.4942161931137434e-14,-2.7755575615654157e-15,-6.938893903913539e-16
1944.65,0.5000000230387365,-0.6000000143369733,-4.975186929101483e-14,5.496644805980111e-14,1.0755285551065986e-14,2.4286128663697387e-15
1944.65,0.5000000230387365,-0.6000000143369733,-4.975186929101483e-14,5.496644805980111e-14,1.0755285551065986e-14,2.4286128663697387e-15
1944.66,0.5000000230387365,-0.6000000143369733,-4.9817788783101946e-14,5.5067062021407764e-14,-6.591949208717862e-15,1.0061396160674632e-14
1944.67,0.5000000230387365,-0.6000000143369733,-4.975533873796678e-14,5.4692361750596774e-14,6.245004513522185e-15,-3.747002708113311e-14
1944.68,0.5000000230387365,-0.6000000143369733,-4.9855952699573436e-14,5.464725894022138e-14,-1.0061396160674632e-14,-4.5102810375438005e-15
1944.69,0.5000000230387365,-0.6000000143369733,-4.9904524956900786e-14,5.483113962867492e-14,-4.8572257327394775e-15,1.838806884537088e-14
1944.69,0.5000000230387365,-0.6000000143369733,-4.9904524956900786e-14,5.483113962867492e-14,-4.8572257327394775e-15,1.838806884537088e-14
1944.7,0.5000000230387365,-0.6000000143369733,-4.9807380442246085e-14,5.479297571220343e-14,9.714451465478955e-15,-3.8163916471524466e-15
1944.71,0.5000000230387365,-0.6000000143369733,-4.9855952699573436e-14,5.492134524942571e-14,-4.8572257327394775e-15,1.2836953722240048e-14
1944.72,0.5000000230387365,-0.6000000143369733,-4.983166657090976e-14,5.4799914606107336e-14,2.4286128663697387e-15,-1.2143064331848694e-14
1944.73,0.5000000230387365,-0.6000000143369733,-4.9866361040429297e-14,5.478256737134757e-14,-3.4694469519567696e-15,-1.7347234759783848e-15
1944.74,0.5000000230387365,-0.6000000143369733,-4.9855952699573436e-14,5.4761750689635846e-14,1.0408340855870309e-15,-2.0816681711740618e-15
1944.74,0.5000000230387365,-0.6000000143369733,-4.9855952699573436e-14,5.4761750689635846e-14,1.0408340855870309e-15,-2.0816681711740618e-15
1944.75,0.5000000230387365,-0.6000000143369733,-4.989064716909297e-14,5.493522303723353e-14,-3.4694469519567696e-15,1.7347234759783848e-14
1944.76,0.5000000230387365,-0.6000000143369733,-4.982819712395781e-14,5.48623646512425e-14,6.245004513522185e-15,-7.285838599109216e-15
1944.77,0.5000000230387365,-0.6000000143369733,-4.977268597272655e-14,5.491093690856985e-14,5.5511151231308314e-15,4.8572257327394775e-15
1944.78,0.5000000230387365,-0.6000000143369733,-4.980044154834218e-14,5.493869248418548e-14,-2.7755575615654157e-15,2.7755575615654157e-15
1944.78,0.5000000230387365,-0.6000000143369733,-4.980044154834218e-14,5.493869248418548e-14,-2.7755575615654157e-15,2.7755575615654157e-15
1944.79,0.5000000230387365,-0.6000000143369733,-4.9748399844062874e-14,5.493869248418548e-14,5.2041704279351544e-15,0.0
1944.8,0.5000000230387365,-0.6000000143369733,-4.981084988919804e-14,5.5126042619590976e-14,-6.245004513522185e-15,1.8735013540566556e-14
1944.81,0.5000000230387365,-0.6000000143369733,-4.984901380566953e-14,5.4761750689635846e-14,-3.8163916471524466e-15,-3.642919299554608e-14
1944.81,0.5000000230387365,-0.6000000143369733,-4.984901380566953e-14,5.4761750689635846e-14,-3.8163916471524466e-15,-3.642919299554608e-14
1944.82,0.5000000230387365,-0.6000000143369733,-4.988023882823711e-14,5.4990734188464785e-14,-3.1225022567610927e-15,2.289834988291468e-14
1944.83,0.5000000230387365,-0.6000000143369733,-4.98212582300539e-14,5.4789506265251475e-14,5.898059818326508e-15,-2.0122792321349264e-14
1944.84,0.5000000230387365,-0.6000000143369733,-4.978309431358241e-14,5.485889520429055e-14,3.8163916471524466e-15,6.938893903913539e-15
1944.84,0.5000000230387365,-0.6000000143369733,-4.978309431358241e-14,5.485889520429055e-14,3.8163916471524466e-15,6.938893903913539e-15
1944.85,0.5000000230387365,-0.6000000143369733,-4.9769216525774596e-14,5.473746456097217e-14,1.3877787807827079e-15,-1.2143064331848694e-14
1944.86,0.5000000230387365,-0.6000000143369733,-4.980044154834218e-14,5.489705912076204e-14,-3.1225022567610927e-15,1.595945597900114e-14
1944.87,0.5000000230387365,-0.6000000143369733,-4.9845544358717575e-14,5.494563137808939e-14,-4.5102810375438005e-15,4.8572257327394775e-15
1944.88,0.5000000230387365,-0.6000000143369733,-4.981431933614999e-14,5.474440345487608e-14,3.122502256690095e-15,-2.0122792320891725e-14
1944.88,0.5000000230387365,-0.6000000143369733,-4.981431933614999e-14,5.474440345487608e-14,3.122502256690095e-15,-2.0122792320891725e-14
1944.89,0.5000000230387365,-0.6000000143369733,-4.9796972101390224e-14,5.484154796953078e-14,1.7347234759783848e-15,9.714451465478955e-15
1944.9,0.5000000230387365,-0.6000000143369733,-4.985942214652539e-14,5.5028898104936275e-14,-6.245004513522185e-15,1.8735013540566556e-14
1944.91,0.5000000230387365,-0.6000000143369733,-4.9786563760534364e-14,5.4827670181722965e-14,7.285838599109216e-15,-2.0122792321349264e-14
1944.92,0.5000000230387365,-0.6000000143369733,-4.978309431358241e-14,5.4817261840867104e-14,3.4694469519567696e-16,-1.0408340855870309e-15
1944.92,0.5000000230387365,-0.6000000143369733,-4.978309431358241e-14,5.4817261840867104e-14,3.4694469519567696e-16,-1.0408340855870309e-15
1944.93,0.5000000230387365,-0.6000000143369733,-4.9845544358717575e-14,5.51468593013027e-14,-6.245004513522185e-15,3.295974604358931e-14
1944.94,0.5000000230387365,-0.6000000143369733,-4.9824727677005853e-14,5.49595091658972e-14,2.0816681711740618e-15,-1.8735013540566556e-14
1944.95,0.5000000230387365,-0.6000000143369733,-4.980391099529413e-14,5.491787580247376e-14,2.0816681711740618e-15,-4.1633363423481236e-15
1944.95,0.5000000230387365,-0.6000000143369733,-4.980391099529413e-14,5.491787580247376e-14,2.0816681711740618e-15,-4.1633363423481236e-15
1944.96,0.5000000230387365,-0.6000000143369733,-4.9835136017861714e-14,5.492134524942571e-14,-3.1225022567610927e-15,3.4694469519567696e-16
1944.97,0.5000000230387365,-0.6000000143369733,-4.97761554196785e-14,5.492134524942571e-14,5.898059818326508e-15,0.0
1944.98,0.5000000230387365,-0.6000000143369733,-4.985248325262148e-14,5.502542865798432e-14,-7.632783294304893e-15,1.0408340855870309e-14
1944.99,0.5000000230387365,-0.6000000143369733,-4.9845544358717575e-14,5.478256737134757e-14,6.938893903913539e-16,-2.4286128663697387e-14
1944.99,0.5000000230387365,-0.6000000143369733,-4.9845544358717575e-14,5.478256737134757e-14,6.938893903913539e-16,-2.4286128663697387e-14
1945.0,0.5000000230387365,-0.6000000143369733,-4.9883708275189065e-14,5.498726474151283e-14,-3.8163916471524466e-15,2.046973701654494e-14
1945.01,0.5000000230387365,-0.6000000143369733,-4.982819712395781e-14,5.489012022685813e-14,5.5511151231308314e-15,-9.714451465478955e-15
1945.02,0.5000000230387365,-0.6000000143369733,-4.976574707882264e-14,5.4848486863434687e-14,6.245004513522185e-15,-4.1633363423481236e-15
1945.02,0.5000000230387365,-0.6000000143369733,-4.976574707882264e-14,5.4848486863434687e-14,6.245004513522185e-15,-4.1633363423481236e-15
1945.03,0.5000000230387365,-0.6000000143369733,-4.9748399844062874e-14,5.484501741648273e-14,1.7347234759783848e-15,-3.4694469519567696e-16
1945.04,0.5000000230387365,-0.6000000143369733,-4.974493039711092e-14,5.474440345487608e-14,3.4694469519567696e-16,-1.0061396160674632e-14
1945.04,0.5000000230387365,-0.6000000143369733,-4.974493039711092e-14,5.474440345487608e-14,3.4694469519567696e-16,-1.0061396160674632e-14
1945.05,0.5000000230387365,-0.6000000143369733,-4.975186929101483e-14,5.49074674616179e-14,-6.938893903913539e-16,1.6306400674196817e-14
1945.06,0.5000000230387365,-0.6000000143369733,-4.9835136017861714e-14,5.487277299209836e-14,-8.326672684696247e-15,-3.4694469519567696e-15
1945.07,0.5000000230387365,-0.6000000143369733,-4.986289159347734e-14,5.4838078522578826e-14,-2.7755575615654157e-15,-3.4694469519567696e-15
1945.08,0.5000000230387365,-0.6000000143369733,-4.984901380566953e-14,5.505318423359995e-14,1.3877787807827079e-15,2.1510571102131972e-14
1945.08,0.5000000230387365,-0.6000000143369733,-4.984901380566953e-14,5.505318423359995e-14,1.3877787807827079e-15,2.1510571102131972e-14
1945.09,0.5000000230387365,-0.6000000143369733,-4.9758808184918735e-14,5.477562847744366e-14,9.020562075087601e-15,-2.7755575615654157e-14
1945.1,0.5000000230387365,-0.6000000143369733,-4.993921942642032e-14,5.503236755188823e-14,-1.8041124150175202e-14,2.5673907444480095e-14
1945.11,0.5000000230387365,-0.6000000143369733,-4.9748399844062874e-14,5.4702770091452635e-14,1.9081958235762233e-14,-3.295974604358931e-14
1945.12,0.5000000230387365,-0.6000000143369733,-4.987676938128516e-14,5.4914406355521805e-14,-1.2836953722240048e-14,2.1163626406936295e-14
1945.13,0.5000000230387365,-0.6000000143369733,-4.992881108556446e-14,5.526482049766912e-14,-5.204170427816825e-15,3.5041414213966624e-14
1945.13,0.5000000230387365,-0.6000000143369733,-4.992881108556446e-14,5.526482049766912e-14,-5.204170427816825e-15,3.5041414213966624e-14
1945.14,0.5000000230387365,-0.6000000143369733,-4.985942214652539e-14,5.484501741648273e-14,6.938893903913539e-15,-4.198030811867691e-14
1945.15,0.5000000230387365,-0.6000000143369733,-4.9835136017861714e-14,5.464725894022138e-14,2.4286128663697387e-15,-1.9775847626153587e-14
1945.16,0.5000000230387365,-0.6000000143369733,-4.9710235927591384e-14,5.4838078522578826e-14,1.249000902704437e-14,1.9081958235762233e-14
1945.17,0.5000000230387365,-0.6000000143369733,-4.983166657090976e-14,5.4973386953705017e-14,-1.2143064331848694e-14,1.3530843112631402e-14
1945.18,0.5000000230387365,-0.6000000143369733,-4.981084988919804e-14,5.4848486863434687e-14,2.0816681711740618e-15,-1.249000902704437e-14
1945.18,0.5000000230387365,-0.6000000143369733,-4.981084988919804e-14,5.4848486863434687e-14,2.0816681711740618e-15,-1.249000902704437e-14
1945.19,0.5000000230387365,-0.6000000143369733,-4.976227763187069e-14,5.494910082504134e-14,4.8572257327394775e-15,1.0061396160674632e-14
1945.2,0.5000000230387365,-0.6000000143369733,-4.9758808184918735e-14,5.5153798195206605e-14,3.4694469519567696e-16,2.046973701654494e-14
1945.21,0.5000000230387365,-0.6000000143369733,-4.970676648063943e-14,5.48103229469632e-14,5.2041704279351544e-15,-3.434752482437202e-14
1945.21,0.5000000230387365,-0.6000000143369733,-4.970676648063943e-14,5.48103229469632e-14,5.2041704279351544e-15,-3.434752482437202e-14
1945.22,0.5000000230387365,-0.6000000143369733,-4.9911463850804694e-14,5.488318133295422e-14,-2.046973701654494e-14,7.285838599109216e-15
1945.23,0.5000000230387365,-0.6000000143369733,-4.988717772214102e-14,5.4962978612849156e-14,2.4286128663697387e-15,7.97972798950057e-15
1945.24,0.5000000230387365,-0.6000000143369733,-4.973452205625506e-14,5.47652201365878e-14,1.5265566588609786e-14,-1.9775847626153587e-14
1945.24,0.5000000230387365,-0.6000000143369733,-4.973452205625506e-14,5.47652201365878e-14,1.5265566588609786e-14,-1.9775847626153587e-14
1945.25,0.5000000230387365,-0.6000000143369733,-4.983860546481367e-14,5.493869248418548e-14,-1.0408340855870309e-14,1.7347234759783848e-14
1945.26,0.5000000230387365,-0.6000000143369733,-4.9845544358717575e-14,5.484154796953078e-14,-6.938893903913539e-16,-9.714451465478955e-15
1945.27,0.5000000230387365,-0.6000000143369733,-4.985942214652539e-14,5.4952570271993295e-14,-1.3877787807827079e-15,1.1102230246261663e-14
1945.28,0.5000000230387365,-0.6000000143369733,-4.9866361040429297e-14,5.509828704397535e-14,-6.938893903913539e-16,1.4571677198218432e-14
1945.29,0.5000000230387365,-0.6000000143369733,-4.976227763187069e-14,5.499420363541674e-14,1.0408340855870309e-14,-1.0408340855870309e-14
1945.29,0.5000000230387365,-0.6000000143369733,-4.976227763187069e-14,5.499420363541674e-14,1.0408340855870309e-14,-1.0408340855870309e-14
1945.3,0.5000000230387365,-0.6000000143369733,-4.981431933614999e-14,5.477215903049171e-14,-5.2041704279351544e-15,-2.2204460492523326e-14
1945.31,0.5000000230387365,-0.6000000143369733,-4.979350265443827e-14,5.4799914606107336e-14,2.0816681711740618e-15,2.7755575615654157e-15
1945.32,0.5000000230387365,-0.6000000143369733,-4.9769216525774596e-14,5.4827670181722965e-14,2.4286128663697387e-15,2.7755575615654157e-15
1945.32,0.5000000230387365,-0.6000000143369733,-4.9769216525774596e-14,5.4827670181722965e-14,2.4286128663697387e-15,2.7755575615654157e-15
1945.33,0.5000000230387365,-0.6000000143369733,-4.974493039711092e-14,5.4865834098194455e-14,2.4286128663697387e-15,3.8163916471524466e-15
1945.34,0.5000000230387365,-0.6000000143369733,-4.989064716909297e-14,5.479644515915538e-14,-1.4571677198218432e-14,-6.938893903913539e-15
1945.35,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.4675014515837006e-14,4.8572257327394775e-15,-1.2143064331848694e-14
1945.36,0.5000000230387365,-0.6000000143369733,-4.979350265443827e-14,5.475828124268389e-14,4.8572257327394775e-15,8.326672684696247e-15
1945.37,0.5000000230387365,-0.6000000143369733,-4.983860546481367e-14,5.465766728107724e-14,-4.5102810375438005e-15,-1.0061396160674632e-14
1945.37,0.5000000230387365,-0.6000000143369733,-4.983860546481367e-14,5.465766728107724e-14,-4.5102810375438005e-15,-1.0061396160674632e-14
1945.38,0.5000000230387365,-0.6000000143369733,-4.988023882823711e-14,5.490052856771399e-14,-4.16333634225346e-15,2.4286128663145185e-14
1945.39,0.5000000230387365,-0.6000000143369733,-4.9817788783101946e-14,5.4931753590281573e-14,6.245004513522185e-15,3.1225022567610927e-15
1945.4,0.5000000230387365,-0.6000000143369733,-4.976574707882264e-14,5.4893589673810084e-14,5.2041704279351544e-15,-3.8163916471524466e-15
1945.4,0.5000000230387365,-0.6000000143369733,-4.976574707882264e-14,5.4893589673810084e-14,5.2041704279351544e-15,-3.8163916471524466e-15
1945.41,0.5000000230387365,-0.6000000143369733,-4.9758808184918735e-14,5.481379239391515e-14,6.938893903913539e-16,-7.97972798950057e-15
1945.42,0.5000000230387365,-0.6000000143369733,-4.979003320748632e-14,5.474787290182803e-14,-3.1225022567610927e-15,-6.591949208717862e-15
1945.43,0.5000000230387365,-0.6000000143369733,-4.9883708275189065e-14,5.5018489764080414e-14,-9.367506770283278e-15,2.7061686225262803e-14
1945.44,0.5000000230387365,-0.6000000143369733,-4.987676938128516e-14,5.494563137808939e-14,6.938893903913539e-16,-7.285838599109216e-15
1945.44,0.5000000230387365,-0.6000000143369733,-4.987676938128516e-14,5.494563137808939e-14,6.938893903913539e-16,-7.285838599109216e-15
1945.45,0.5000000230387365,-0.6000000143369733,-4.9807380442246085e-14,5.4893589673810084e-14,6.938893903913539e-15,-5.2041704279351544e-15
1945.46,0.5000000230387365,-0.6000000143369733,-4.9817788783101946e-14,5.489012022685813e-14,-1.0408340855870309e-15,-3.4694469519567696e-16
1945.47,0.5000000230387365,-0.6000000143369733,-4.9855952699573436e-14,5.468889230364482e-14,-3.8163916471524466e-15,-2.0122792321349264e-14
1945.48,0.5000000230387365,-0.6000000143369733,-4.9866361040429297e-14,5.495603971894525e-14,-1.0408340855870309e-15,2.6714741530067126e-14
1945.48,0.5000000230387365,-0.6000000143369733,-4.9866361040429297e-14,5.495603971894525e-14,-1.0408340855870309e-15,2.6714741530067126e-14
1945.49,0.5000000230387365,-0.6000000143369733,-4.990799440385274e-14,5.500808142322455e-14,-4.1633363423481236e-15,5.2041704279351544e-15
1945.5,0.5000000230387365,-0.6000000143369733,-4.9949627767276183e-14,5.4751342348779986e-14,-4.1633363423481236e-15,-2.5673907444480095e-14
1945.51,0.5000000230387365,-0.6000000143369733,-4.9873299934333204e-14,5.488318133295422e-14,7.632783294304893e-15,1.3183898417435725e-14
1945.52,0.5000000230387365,-0.6000000143369733,-4.9769216525774596e-14,5.49595091658972e-14,1.0408340855870309e-14,7.632783294304893e-15
1945.53,0.5000000230387365,-0.6000000143369733,-4.979350265443827e-14,5.4924814696377666e-14,-2.4286128663697387e-15,-3.4694469519567696e-15
1945.53,0.5000000230387365,-0.6000000143369733,-4.979350265443827e-14,5.4924814696377666e-14,-2.4286128663697387e-15,-3.4694469519567696e-15
1945.54,0.5000000230387365,-0.6000000143369733,-4.976227763187069e-14,5.483460907562687e-14,3.1225022567610927e-15,-9.020562075087601e-15
1945.55,0.5000000230387365,-0.6000000143369733,-4.982819712395781e-14,5.4827670181722965e-14,-6.591949208717862e-15,-6.938893903913539e-16
1945.56,0.5000000230387365,-0.6000000143369733,-4.9779624866630456e-14,5.473746456097217e-14,4.8572257327394775e-15,-9.020562075087601e-15
1945.56,0.5000000230387365,-0.6000000143369733,-4.9779624866630456e-14,5.473746456097217e-14,4.8572257327394775e-15,-9.020562075087601e-15
1945.57,0.5000000230387365,-0.6000000143369733,-4.986983048738125e-14,5.4973386953705017e-14,-9.020562075087601e-15,2.3592239273306034e-14
1945.58,0.5000000230387365,-0.6000000143369733,-4.984901380566953e-14,5.4827670181722965e-14,2.0816681711740618e-15,-1.4571677198218432e-14
1945.59,0.5000000230387365,-0.6000000143369733,-4.992881108556446e-14,5.5143389854350744e-14,-7.97972798950057e-15,3.1571967262806604e-14
1945.6,0.5000000230387365,-0.6000000143369733,-4.985942214652539e-14,5.504624533969604e-14,6.938893903913539e-15,-9.714451465478955e-15
1945.6,0.5000000230387365,-0.6000000143369733,-4.985942214652539e-14,5.504624533969604e-14,6.938893903913539e-15,-9.714451465478955e-15
1945.61,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.471664787926045e-14,1.7347234759783848e-15,-3.295974604358931e-14
1945.62,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.482420073477101e-14,0.0,1.0755285551065986e-14
1945.63,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.48103229469632e-14,0.0,-1.3877787807511534e-15
1945.63,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.48103229469632e-14,0.0,-1.3877787807511534e-15
1945.64,0.5000000230387365,-0.6000000143369733,-4.9779624866630456e-14,5.4789506265251475e-14,6.245004513522185e-15,-2.0816681711740618e-15
1945.65,0.5000000230387365,-0.6000000143369733,-4.983166657090976e-14,5.5049714786647996e-14,-5.2041704279351544e-15,2.6020852139675772e-14
1945.66,0.5000000230387365,-0.6000000143369733,-4.979003320748632e-14,5.4827670181722965e-14,4.1633363423481236e-15,-2.2204460492523326e-14
1945.66,0.5000000230387365,-0.6000000143369733,-4.979003320748632e-14,5.4827670181722965e-14,4.1633363423481236e-15,-2.2204460492523326e-14
1945.67,0.5000000230387365,-0.6000000143369733,-4.986289159347734e-14,5.489705912076204e-14,-7.285838599109216e-15,6.938893903913539e-15
1945.68,0.5000000230387365,-0.6000000143369733,-4.986289159347734e-14,5.4838078522578826e-14,0.0,-5.898059818326508e-15
1945.69,0.5000000230387365,-0.6000000143369733,-4.974493039711092e-14,5.493869248418548e-14,1.1796119636653017e-14,1.0061396160674632e-14
1945.7,0.5000000230387365,-0.6000000143369733,-4.9866361040429297e-14,5.478603681829952e-14,-1.2143064331848694e-14,-1.5265566588609786e-14
1945.7,0.5000000230387365,-0.6000000143369733,-4.9866361040429297e-14,5.478603681829952e-14,-1.2143064331848694e-14,-1.5265566588609786e-14
1945.71,0.5000000230387365,-0.6000000143369733,-4.9817788783101946e-14,5.4761750689635846e-14,4.8572257327394775e-15,-2.4286128663697387e-15
1945.72,0.5000000230387365,-0.6000000143369733,-4.993921942642032e-14,5.4876242439050316e-14,-1.2143064331848694e-14,1.144917494145734e-14
1945.72,0.5000000230387365,-0.6000000143369733,-4.993921942642032e-14,5.4876242439050316e-14,-1.2143064331848694e-14,1.144917494145734e-14
1945.73,0.5000000230387365,-0.6000000143369733,-4.973452205625506e-14,5.482420073477101e-14,2.046973701654494e-14,-5.2041704279351544e-15
1945.74,0.5000000230387365,-0.6000000143369733,-4.984901380566953e-14,5.4806853500011243e-14,-1.144917494145734e-14,-1.7347234759783848e-15
1945.75,0.5000000230387365,-0.6000000143369733,-4.9866361040429297e-14,5.5087878703119486e-14,-1.7347234759783848e-15,2.8102520310849834e-14
1945.75,0.5000000230387365,-0.6000000143369733,-4.9866361040429297e-14,5.5087878703119486e-14,-1.7347234759783848e-15,2.8102520310849834e-14
1945.76,0.5000000230387365,-0.6000000143369733,-4.988023882823711e-14,5.498726474151283e-14,-1.3877787807827079e-15,-1.0061396160674632e-14
1945.77,0.5000000230387365,-0.6000000143369733,-4.9866361040429297e-14,5.492134524942571e-14,1.3877787807827079e-15,-6.591949208717862e-15
1945.78,0.5000000230387365,-0.6000000143369733,-4.981431933614999e-14,5.5077470362263625e-14,5.2041704279351544e-15,1.5612511283805463e-14
1945.79,0.5000000230387365,-0.6000000143369733,-4.985248325262148e-14,5.506012312750386e-14,-3.8163916471524466e-15,-1.7347234759783848e-15
1945.79,0.5000000230387365,-0.6000000143369733,-4.985248325262148e-14,5.506012312750386e-14,-3.8163916471524466e-15,-1.7347234759783848e-15
1945.8,0.5000000230387365,-0.6000000143369733,-4.974493039711092e-14,5.4848486863434687e-14,1.0755285551065986e-14,-2.1163626406936295e-14
1945.81,0.5000000230387365,-0.6000000143369733,-4.973799150320701e-14,5.468889230364482e-14,6.938893903913539e-16,-1.595945597900114e-14
1945.81,0.5000000230387365,-0.6000000143369733,-4.973799150320701e-14,5.468889230364482e-14,6.938893903913539e-16,-1.595945597900114e-14
1945.82,0.5000000230387365,-0.6000000143369733,-4.9786563760534364e-14,5.483113962867492e-14,-4.8572257327394775e-15,1.4224732503022755e-14
1945.83,0.5000000230387365,-0.6000000143369733,-4.987676938128516e-14,5.470623953840459e-14,-9.020562075087601e-15,-1.249000902704437e-14
1945.83,0.5000000230387365,-0.6000000143369733,-4.987676938128516e-14,5.470623953840459e-14,-9.020562075087601e-15,-1.249000902704437e-14
1945.84,0.5000000230387365,-0.6000000143369733,-4.989064716909297e-14,5.472705622011631e-14,-1.3877787807827079e-15,2.0816681711740618e-15
1945.85,0.5000000230387365,-0.6000000143369733,-4.983166657090976e-14,5.479297571220343e-14,5.898059818326508e-15,6.591949208717862e-15
1945.86,0.5000000230387365,-0.6000000143369733,-4.9807380442246085e-14,5.4740934007924125e-14,2.4286128663697387e-15,-5.2041704279351544e-15
1945.87,0.5000000230387365,-0.6000000143369733,-4.987676938128516e-14,5.485195631038664e-14,-6.938893903913539e-15,1.1102230246261663e-14
1945.87,0.5000000230387365,-0.6000000143369733,-4.987676938128516e-14,5.485195631038664e-14,-6.938893903913539e-15,1.1102230246261663e-14
1945.88,0.5000000230387365,-0.6000000143369733,-4.9921872191660555e-14,5.515032874825465e-14,-4.5102810374412486e-15,2.98372437861498e-14
1945.89,0.5000000230387365,-0.6000000143369733,-4.979003320748632e-14,5.5039306445792135e-14,1.3183898417435725e-14,-1.1102230246261663e-14
1945.9,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.495603971894525e-14,-5.2041704279351544e-15,-8.326672684696247e-15
1945.9,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.495603971894525e-14,-5.2041704279351544e-15,-8.326672684696247e-15
1945.91,0.5000000230387365,-0.6000000143369733,-4.981084988919804e-14,5.4914406355521805e-14,3.1225022567610927e-15,-4.1633363423481236e-15
1945.92,0.5000000230387365,-0.6000000143369733,-4.9824727677005853e-14,5.48623646512425e-14,-1.3877787807827079e-15,-5.2041704279351544e-15
1945.93,0.5000000230387365,-0.6000000143369733,-4.9741460950158967e-14,5.4990734188464785e-14,8.326672684696247e-15,1.2836953722240048e-14
1945.94,0.5000000230387365,-0.6000000143369733,-4.9796972101390224e-14,5.481379239391515e-14,-5.5511151231308314e-15,-1.7694179454979525e-14
1945.94,0.5000000230387365,-0.6000000143369733,-4.9796972101390224e-14,5.481379239391515e-14,-5.5511151231308314e-15,-1.7694179454979525e-14
1945.95,0.5000000230387365,-0.6000000143369733,-4.9796972101390224e-14,5.48623646512425e-14,0.0,4.8572257327394775e-15
1945.96,0.5000000230387365,-0.6000000143369733,-4.985942214652539e-14,5.492828414332962e-14,-6.245004513522185e-15,6.591949208717862e-15
1945.97,0.5000000230387365,-0.6000000143369733,-4.9855952699573436e-14,5.478256737134757e-14,3.4694469519567696e-16,-1.4571677198218432e-14
1945.98,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.4952570271993295e-14,1.3877787807827079e-15,1.700029006458817e-14
1945.98,0.5000000230387365,-0.6000000143369733,-4.984207491176562e-14,5.4952570271993295e-14,1.3877787807827079e-15,1.700029006458817e-14
1945.99,0.5000000230387365,-0.6000000143369733,-4.986289159347734e-14,5.49074674616179e-14,-2.0816681711740618e-15,-4.5102810375438005e-15
1946.0,0.5000000230387365,-0.6000000143369733,-4.979003320748632e-14,5.4886650779906176e-14,7.285838599109216e-15,-2.0816681711740618e-15
